t,x,y,z
91.26,9.278465745982496e-07,0.9873723339363252,99.01262673821732
91.27,9.277549891812167e-07,0.9868787712620666,99.01312030098318
91.28,9.276634585807506e-07,0.9863854553074424,99.01361361702932
91.29,9.275719827595259e-07,0.9858923859491242,99.01410668647912
91.3,9.274805616802465e-07,0.9853995630638457,99.01459950945582
91.31,9.273891953056456e-07,0.9849069865283996,99.01509208608263
91.32000000000001,9.272978835984864e-07,0.9844146562196424,99.0155844164827
91.33,9.272066265215621e-07,0.9839225720144925,99.0160765007791
91.34,9.271154240376944e-07,0.9834307337899274,99.01656833909487
91.35000000000001,9.270242761097352e-07,0.9829391414229881,99.01705993155296
91.36,9.269331827005658e-07,0.9824477947907773,99.01755127827627
91.37,9.268421437730968e-07,0.9819566937704569,99.01804237938762
91.38,9.267511592902683e-07,0.981465838239253,99.01853323500981
91.39,9.266602292150496e-07,0.9809752280744504,99.01902384526555
91.4,9.265693535104397e-07,0.9804848631533971,99.01951421027748
91.41,9.264785321394667e-07,0.9799947433535027,99.02000433016819
91.42,9.263877650651878e-07,0.9795048685522356,99.02049420506023
91.43,9.262970522506897e-07,0.979015238627128,99.02098383507605
91.44,9.262063936590885e-07,0.9785258534557728,99.02147322033807
91.45,9.261157892535288e-07,0.9780367129158225,99.02196236096862
91.46000000000001,9.260252389971851e-07,0.9775478168849924,99.02245125709
91.47,9.259347428532607e-07,0.9770591652410592,99.02293990882443
91.48,9.258443007849876e-07,0.9765707578618585,99.02342831629407
91.49,9.257539127556278e-07,0.9760825946252898,99.02391647962102
91.5,9.256635787284714e-07,0.9755946754093107,99.02440439892733
91.51,9.255732986668379e-07,0.975107000091942,99.02489207433499
91.52,9.25483072534076e-07,0.9746195685512655,99.02537950596589
91.53,9.253929002935625e-07,0.9741323806654218,99.02586669394191
91.54,9.25302781908704e-07,0.9736454363126145,99.02635363838483
91.55,9.252127173429356e-07,0.9731587353711081,99.0268403394164
91.56,9.251227065597211e-07,0.9726722777192257,99.0273267971583
91.57000000000001,9.250327495225532e-07,0.9721860632353536,99.02781301173212
91.58,9.249428461949537e-07,0.9717000917979386,99.02829898325945
91.59,9.248529965404723e-07,0.9712143632854864,99.02878471186175
91.60000000000001,9.247632005226882e-07,0.9707288775765652,99.02927019766047
91.61,9.246734581052092e-07,0.9702436345498042,99.02975544077697
91.62,9.245837692516711e-07,0.9697586340838911,99.03024044133257
91.63,9.24494133925739e-07,0.9692738760575768,99.03072519944851
91.64,9.244045520911061e-07,0.9687893603496703,99.031209715246
91.65,9.243150237114945e-07,0.9683050868390433,99.03169398884616
91.66,9.242255487506547e-07,0.9678210554046276,99.03217802037005
91.67,9.241361271723654e-07,0.9673372659254138,99.03266180993869
91.68,9.240467589404342e-07,0.9668537182804552,99.033145357673
91.69,9.239574440186967e-07,0.966370412348865,99.03362866369392
91.7,9.238681823710171e-07,0.9658873480098152,99.03411172812223
91.71000000000001,9.23778973961288e-07,0.9654045251425402,99.03459455107871
91.72,9.236898187534302e-07,0.9649219436263345,99.03507713268408
91.73,9.236007167113927e-07,0.9644396033405513,99.03555947305895
91.74,9.235116677991529e-07,0.9639575041646063,99.03604157232395
91.75,9.234226719807164e-07,0.9634756459779734,99.03652343059959
91.76,9.23333729220117e-07,0.962994028660188,99.03700504800631
91.77,9.232448394814166e-07,0.9625126520908464,99.03748642466454
91.78,9.231560027287052e-07,0.9620315161496026,99.03796756069463
91.79,9.230672189261009e-07,0.9615506207161729,99.03844845621684
91.8,9.2297848803775e-07,0.9610699656703339,99.03892911135141
91.81,9.228898100278267e-07,0.96058955089192,99.03940952621849
91.82000000000001,9.228011848605331e-07,0.9601093762608277,99.03988970093822
91.83,9.227126125000997e-07,0.9596294416570139,99.0403696356306
91.84,9.22624092910784e-07,0.9591497469604929,99.04084933041564
91.85000000000001,9.225356260568727e-07,0.9586702920513415,99.04132878541326
91.86,9.224472119026793e-07,0.958191076809696,99.04180800074332
91.87,9.223588504125455e-07,0.9577121011157508,99.04228697652563
91.88,9.22270541550841e-07,0.9572333648497631,99.04276571287993
91.89,9.221822852819629e-07,0.9567548678920467,99.04324420992589
91.9,9.220940815703362e-07,0.9562766101229778,99.04372246778317
91.91,9.220059303804141e-07,0.955798591422992,99.0442004865713
91.92,9.219178316766763e-07,0.9553208116725828,99.04467826640982
91.93,9.218297854236313e-07,0.9548432707523054,99.04515580741814
91.94,9.217417915858148e-07,0.9543659685427748,99.04563310971567
91.95,9.216538501277898e-07,0.9538889049246633,99.04611017342171
91.96000000000001,9.215659610141472e-07,0.9534120797787055,99.04658699865556
91.97,9.214781242095055e-07,0.9529354929856948,99.0470635855364
91.98,9.213903396785101e-07,0.9524591444264828,99.0475399341834
91.99,9.213026073858347e-07,0.951983033981983,99.04801604471564
92.0,9.212149272961795e-07,0.9515071615331661,99.04849191725214
92.01,9.211272993742728e-07,0.9510315269610636,99.04896755191186
92.02,9.210397235848702e-07,0.9505561301467672,99.04944294881373
92.03,9.20952199892754e-07,0.9500809709714256,99.0499181080766
92.04,9.208647282627344e-07,0.949606049316249,99.05039302981925
92.05,9.207773086596488e-07,0.949131365062507,99.0508677141604
92.06,9.206899410483615e-07,0.9486569180915265,99.05134216121876
92.07000000000001,9.206026253937645e-07,0.9481827082846956,99.0518163711129
92.08,9.205153616607765e-07,0.947708735523462,99.0522903439614
92.09,9.204281498143435e-07,0.9472349996893302,99.05276407988275
92.10000000000001,9.203409898194386e-07,0.9467615006638664,99.05323757899536
92.11,9.20253881641062e-07,0.9462882383286956,99.05371084141765
92.12,9.201668252442408e-07,0.9458152125654999,99.0541838672679
92.13,9.200798205940294e-07,0.9453424232560238,99.05465665666438
92.14,9.19992867655509e-07,0.9448698702820676,99.0551292097253
92.15,9.199059663937874e-07,0.9443975535254928,99.05560152656876
92.16,9.198191167740001e-07,0.9439254728682202,99.05607360731288
92.17,9.197323187613086e-07,0.9434536281922273,99.05654545207568
92.18,9.196455723209019e-07,0.9429820193795528,99.0570170609751
92.19,9.195588774179957e-07,0.9425106463122943,99.05748843412906
92.2,9.19472234017832e-07,0.9420395088726061,99.05795957165539
92.21000000000001,9.1938564208568e-07,0.9415686069427038,99.05843047367188
92.22,9.192991015868357e-07,0.9410979404048616,99.05890114029626
92.23,9.192126124866214e-07,0.9406275091414104,99.05937157164621
92.24,9.191261747503865e-07,0.9401573130347429,99.0598417678393
92.25,9.190397883435065e-07,0.9396873519673077,99.06031172899313
92.26,9.189534532313838e-07,0.939217625821614,99.06078145522515
92.27,9.188671693794477e-07,0.9387481344802302,99.06125094665283
92.28,9.187809367531532e-07,0.938278877825781,99.0617202033935
92.29,9.186947553179823e-07,0.9378098557409517,99.06218922556452
92.3,9.186086250394438e-07,0.9373410681084864,99.06265801328311
92.31,9.185225458830721e-07,0.9368725148111858,99.0631265666665
92.32000000000001,9.184365178144286e-07,0.9364041957319111,99.06359488583179
92.33,9.183505407991011e-07,0.9359361107535821,99.0640629708961
92.34,9.182646148027032e-07,0.9354682597591749,99.06453082197643
92.35000000000001,9.181787397908752e-07,0.9350006426317264,99.06499843918976
92.36,9.180929157292839e-07,0.9345332592543318,99.06546582265298
92.37,9.180071425836217e-07,0.9340661095101426,99.06593297248294
92.38,9.179214203196078e-07,0.9335991932823715,99.06639988879644
92.39,9.178357489029871e-07,0.9331325104542868,99.0668665717102
92.4,9.177501282995309e-07,0.9326660609092173,99.06733302134089
92.41,9.176645584750369e-07,0.9321998445305498,99.06779923780512
92.42,9.175790393953282e-07,0.9317338612017277,99.06826522121946
92.43,9.174935710262544e-07,0.9312681108062545,99.0687309717004
92.44,9.174081533336912e-07,0.9308025932276919,99.06919648936439
92.45,9.173227862835398e-07,0.9303373083496577,99.06966177432778
92.46000000000001,9.172374698417278e-07,0.92987225605583,99.07012682670693
92.47,9.171522039742088e-07,0.9294074362299449,99.07059164661808
92.48,9.170669886469616e-07,0.9289428487557948,99.07105623417745
92.49,9.169818238259918e-07,0.9284784935172327,99.07152058950118
92.5,9.168967094773299e-07,0.9280143703981668,99.07198471270534
92.51,9.168116455670329e-07,0.9275504792825656,99.07244860390601
92.52,9.167266320611833e-07,0.9270868200544555,99.07291226321914
92.53,9.166416689258891e-07,0.9266233925979187,99.07337569076064
92.54,9.165567561272843e-07,0.9261601967970975,99.07383888664637
92.55,9.164718936315286e-07,0.925697232536192,99.07430185099214
92.56,9.163870814048071e-07,0.9252344996994581,99.07476458391369
92.57000000000001,9.163023194133305e-07,0.9247719981712118,99.07522708552669
92.58,9.162176076233355e-07,0.9243097278358265,99.07568935594679
92.59,9.161329460010835e-07,0.9238476885777318,99.07615139528954
92.60000000000001,9.160483345128623e-07,0.9233858802814167,99.07661320367048
92.61,9.159637731249849e-07,0.922924302831428,99.07707478120503
92.62,9.158792618037891e-07,0.9224629561123685,99.0775361280086
92.63,9.157948005156391e-07,0.9220018400089007,99.07799724419652
92.64,9.157103892269236e-07,0.9215409544057428,99.0784581298841
92.65,9.156260279040574e-07,0.921080299187672,99.07891878518653
92.66,9.1554171651348e-07,0.9206198742395234,99.07937921021899
92.67,9.154574550216566e-07,0.9201596794461875,99.07983940509658
92.68,9.153732433950773e-07,0.9196997146926142,99.08029936993437
92.69,9.152890816002579e-07,0.9192399798638115,99.08075910484733
92.7,9.152049696037387e-07,0.9187804748448418,99.08121860995041
92.71000000000001,9.151209073720858e-07,0.918321199520828,99.08167788535849
92.72,9.1503689487189e-07,0.9178621537769498,99.08213693118638
92.73,9.149529320697673e-07,0.9174033374984423,99.08259574754885
92.74,9.14869018932359e-07,0.9169447505706007,99.0830543345606
92.75,9.14785155426331e-07,0.9164863928787749,99.0835126923363
92.76,9.147013415183744e-07,0.916028264308374,99.08397082099052
92.77,9.146175771752054e-07,0.9155703647448644,99.08442872063779
92.78,9.145338623635649e-07,0.9151126940737677,99.0848863913926
92.79,9.144501970502186e-07,0.9146552521806648,99.08534383336936
92.8,9.143665812019576e-07,0.9141980389511934,99.08580104668245
92.81,9.142830147855973e-07,0.9137410542710468,99.08625803144616
92.82000000000001,9.141994977679779e-07,0.9132842980259772,99.08671478777475
92.83,9.141160301159648e-07,0.9128277701017938,99.0871713157824
92.84,9.140326117964476e-07,0.9123714703843611,99.08762761558326
92.85000000000001,9.13949242776341e-07,0.9119153987596023,99.08808368729139
92.86,9.138659230225844e-07,0.9114595551134977,99.0885395310208
92.87,9.137826525021414e-07,0.9110039393320829,99.0889951468855
92.88,9.136994311820006e-07,0.9105485513014526,99.08945053499934
92.89,9.136162590291749e-07,0.9100933909077561,99.0899056954762
92.9,9.13533136010702e-07,0.9096384580372014,99.09036062842989
92.91,9.134500620936442e-07,0.9091837525760534,99.0908153339741
92.92,9.133670372450877e-07,0.9087292744106319,99.09126981222256
92.93,9.132840614321437e-07,0.9082750234273153,99.09172406328885
92.94,9.132011346221039e-07,0.9078209995125421,99.09217808728654
92.95,9.13118256787563e-07,0.9073672025529295,99.09263188432904
92.96000000000001,9.130354278984949e-07,0.9069136324350904,99.09308545452971
92.97,9.129526479222486e-07,0.9064602890456335,99.09353879800194
92.98,9.128699168261986e-07,0.9060071722712222,99.09399191485909
92.99,9.127872345777452e-07,0.9055542819985791,99.09444480521441
93.0,9.127046011443142e-07,0.905101618114481,99.09489746918115
93.01,9.126220164933567e-07,0.9046491805057629,99.09534990687244
93.02,9.125394805923494e-07,0.9041969690593168,99.09580211840142
93.03,9.124569934087943e-07,0.9037449836620889,99.09625410388114
93.04,9.12374554910219e-07,0.9032932242010839,99.09670586342459
